Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
sym_mig	Round_1_Replicate_1	-2984.33	5976.66	206392.32	218.46	0.334,4.9498,0.4556,0.2147
sym_mig	Round_1_Replicate_2	-4712.01	9432.02	16138017.35	211.71	0.3695,2.1535,2.4101,0.7824
sym_mig	Round_1_Replicate_3	-1512.48	3032.96	4966.89	234.43	5.2845,0.2163,0.1738,0.4221
sym_mig	Round_2_Replicate_1	-1379.21	2766.42	3878.61	331.79	1.9026,0.0969,0.2216,0.2478
sym_mig	Round_2_Replicate_2	-1079.6	2167.2	2530.06	295.05	1.674,0.2303,0.1042,0.3586
sym_mig	Round_2_Replicate_3	-1755.34	3518.68	5791.07	150.6	15.0712,0.3157,0.1237,0.8511
sym_mig	Round_3_Replicate_1	-907.83	1823.66	1757.27	250.22	1.6895,0.3219,0.0868,0.7076
sym_mig	Round_3_Replicate_2	-961.21	1930.42	1909.41	275.39	1.6864,0.2721,0.0318,0.4716
sym_mig	Round_3_Replicate_3	-1011.54	2031.08	2363.59	165.52	2.3212,0.268,0.1208,2.6878
